/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_04_22_44_10_262.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_04_22_44_10_262.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_04_22_44_10_262.jpg, 0, 0, 0, 5.120441E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_04_22_44_10_554.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_04_22_44_10_554.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_04_22_44_10_554.jpg, 0, 0, 0, 5.251145E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_04_22_44_10_680.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_04_22_44_10_680.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_04_22_44_10_680.jpg, 0, 0, 0, 5.05887E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_04_22_44_10_898.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_04_22_44_10_898.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_04_22_44_10_898.jpg, 0, 0, 0, 5.186624E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_04_22_44_10_998.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_04_22_44_10_998.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_04_22_44_10_998.jpg, 0, 0, 0, 5.077935E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_04_22_44_11_100.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_04_22_44_11_100.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_04_22_44_11_100.jpg, 0, 0, 0, 5.113019E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_04_22_44_11_204.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_04_22_44_11_204.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_04_22_44_11_204.jpg, 0, 0, 0, 5.089236E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_04_22_44_11_310.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_04_22_44_11_310.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_04_22_44_11_310.jpg, 0, 0, 0, 5.107978E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_04_22_44_11_438.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_04_22_44_11_438.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_04_22_44_11_438.jpg, 0, 0, 0, 5.13446E-05
/Users/jorgeanza/Desktop/self-drive/IMG/center_2019_09_04_22_44_11_553.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/left_2019_09_04_22_44_11_553.jpg, /Users/jorgeanza/Desktop/self-drive/IMG/right_2019_09_04_22_44_11_553.jpg, 0, 0, 0, 5.128781E-05
